Posture,BirdID,Bird,Block,SongID,Song,Aviary,SongSet,Duration,Latency,AvgPotency,B1Potency,AvgRank,B1Rank,BlockResponseRate,LowResponse,WrongResponseRate,Prefix,MaxVelocity,PeakHeight,BVPotency
1.0000,PINK2,2,4,DMG,9,0,0,7.0000,0.6070,0.7143,0.0000,6.0000,9.0000,0.8000,False,0.8333,BV.2019.06.05-13.16,0.00491795460433031,0.3592504122819899,0.6103896103896104
1.0000,PINK2,2,4,BDY-,10,0,0,3.0000,0.5770,0.8421,0.0000,4.0000,9.0000,0.8000,False,0.8333,BV.2019.06.05-13.16,0.006229996215771472,0.35537145643365964,0.9230769230769231
0.0000,PINK2,2,4,LB-,12,0,0,,,0.7368,0.0000,5.0000,9.0000,1.0000,False,0.8333,BV.2019.06.05-13.16,,,0.8888888888888888
1.0000,PINK2,2,5,BDY,0,0,0,3.0000,0.9160,1.0000,1.0000,2.0000,2.0000,0.8000,False,0.8333,BV.2019.06.05-13.16,0.0038788505798297845,0.35554705205104065,0.8625
1.0000,PINK2,2,5,BOD,1,0,0,4.0000,0.7080,1.0000,1.0000,2.0000,2.0000,0.8000,False,0.8333,BV.2019.06.05-13.16,0.0018031505171151596,0.36727920457535773,0.6973684210526315
1.0000,PINK2,2,5,LB,3,0,0,,,1.0000,1.0000,2.0000,2.0000,0.8000,False,0.8333,BV.2019.06.05-13.16,0.0035931180248756633,0.33733363550840734,0.5866666666666667
1.0000,PINK2,2,5,DMG,9,0,0,2.0000,0.6570,0.7143,0.0000,6.0000,9.0000,0.8000,False,0.8333,BV.2019.06.05-13.16,0.0033970256407000465,0.34658075418784606,0.6103896103896104
1.0000,PINK2,2,5,BDY-,10,0,0,,,0.8421,0.0000,4.0000,9.0000,0.8000,False,0.8333,BV.2019.06.05-13.16,0.003913289404053055,0.33881309038050234,0.9230769230769231
2.0000,PINK2,2,5,LB-,12,0,0,,,0.7368,0.0000,5.0000,9.0000,1.0000,False,0.8333,BV.2019.06.05-13.16,0.0028538862750040472,0.29685944579621215,0.8888888888888888
1.0000,PINK2,2,6,BDY,0,0,0,,,1.0000,1.0000,2.0000,2.0000,0.8000,False,0.8333,BV.2019.06.05-13.16,0.0018401519825269608,0.33519230289584334,0.8625
1.0000,PINK2,2,6,BOD,1,0,0,,,1.0000,1.0000,2.0000,2.0000,0.8000,False,0.8333,BV.2019.06.05-13.16,0.0027817494294332668,0.3395627198005118,0.6973684210526315
1.0000,PINK2,2,6,LB,3,0,0,,,1.0000,1.0000,2.0000,2.0000,0.8000,False,0.8333,BV.2019.06.05-13.16,0.0037492500447884047,0.13555045733323173,0.5866666666666667
1.0000,PINK2,2,6,DMG,9,0,0,,,0.7143,0.0000,6.0000,9.0000,0.8000,False,0.8333,BV.2019.06.05-13.16,0.0009858044414510214,0.30778000952506857,0.6103896103896104
1.0000,PINK2,2,6,BDY-,10,0,0,,,0.8421,0.0000,4.0000,9.0000,0.8000,False,0.8333,BV.2019.06.05-13.16,0.0012988720008978993,0.2991786722712158,0.9230769230769231
2.0000,PINK2,2,6,LB-,12,0,0,,,0.7368,0.0000,5.0000,9.0000,1.0000,False,0.8333,BV.2019.06.05-13.16,0.0007004368143753159,0.2878248853057815,0.8888888888888888
1.0000,PINK2,2,7,BDY,0,0,0,,,1.0000,1.0000,2.0000,2.0000,0.0000,False,0.1667,BV.2019.06.05-13.16,0.0009555967920059638,0.2862870107801054,0.8625
2.0000,PINK2,2,7,BOD,1,0,0,,,1.0000,1.0000,2.0000,2.0000,0.2000,False,0.1667,BV.2019.06.05-13.16,0.009066673417938736,0.21717722786582844,0.6973684210526315
0.0000,PINK2,2,7,LB,3,0,0,,,1.0000,1.0000,2.0000,2.0000,0.2000,False,0.1667,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,PINK2,2,7,DMG,9,0,0,,,0.7143,0.0000,6.0000,9.0000,0.2000,False,0.1667,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,PINK2,2,7,BDY-,10,0,0,,,0.8421,0.0000,4.0000,9.0000,0.2000,False,0.1667,BV.2019.06.05-13.16,,,0.9230769230769231
0.0000,PINK2,2,7,LB-,12,0,0,,,0.7368,0.0000,5.0000,9.0000,0.2000,False,0.1667,BV.2019.06.05-13.16,,,0.8888888888888888
0.0000,PINK2,2,8,BDY,0,0,0,,,1.0000,1.0000,2.0000,2.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.8625
0.0000,PINK2,2,8,BOD,1,0,0,,,1.0000,1.0000,2.0000,2.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6973684210526315
0.0000,PINK2,2,8,LB,3,0,0,,,1.0000,1.0000,2.0000,2.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,PINK2,2,8,LB-,12,0,0,,,0.7368,0.0000,5.0000,9.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.8888888888888888
1.0000,CB-White,3,0,BDY,0,1,0,5.0000,,0.8286,1.0000,1.0000,4.0000,0.3333,False,0.4000,BV.2019.06.05-13.16,,,0.8625
0.0000,CB-White,3,0,BOD,1,1,0,,,0.2647,1.0000,9.0000,4.0000,0.4444,False,0.4000,BV.2019.06.05-13.16,,,0.6973684210526315
1.0000,CB-White,3,0,ND,2,1,0,4.0000,,0.5263,1.0000,3.0000,4.0000,0.3333,False,0.4000,BV.2019.06.05-13.16,,,0.75
0.0000,CB-White,3,0,LB,3,1,0,,,0.3158,1.0000,7.0000,4.0000,0.4444,False,0.4000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,CB-White,3,0,2M,4,1,0,,,0.4474,1.0000,4.0000,4.0000,0.4444,False,0.4000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,CB-White,3,0,DBR,5,1,0,,,0.1471,0.0000,10.0000,12.0000,0.4444,False,0.4000,BV.2019.06.05-13.16,,,0.3333333333333333
1.0000,CB-White,3,0,GRG,6,1,0,5.0000,,0.4286,1.0000,5.0000,4.0000,0.3333,False,0.4000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,CB-White,3,0,WG,7,1,0,,,0.5405,1.0000,2.0000,4.0000,0.4444,False,0.4000,BV.2019.06.05-13.16,,,0.6122448979591837
1.0000,CB-White,3,0,LNR,8,1,0,2.0000,,0.3889,0.5000,6.0000,8.5000,0.3333,False,0.4000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,CB-White,3,0,DMG,9,1,0,,,0.2703,0.5000,8.0000,8.5000,0.4444,False,0.4000,BV.2019.06.05-13.16,,,0.6103896103896104
1.0000,CB-White,3,1,BDY,0,1,0,7.0000,,0.8286,1.0000,1.0000,4.0000,0.8889,False,0.9000,BV.2019.06.05-13.16,,,0.8625
1.0000,CB-White,3,1,BOD,1,1,0,5.0000,,0.2647,1.0000,9.0000,4.0000,0.8889,False,0.9000,BV.2019.06.05-13.16,,,0.6973684210526315
1.0000,CB-White,3,1,ND,2,1,0,3.0000,,0.5263,1.0000,3.0000,4.0000,0.8889,False,0.9000,BV.2019.06.05-13.16,,,0.75
1.0000,CB-White,3,1,LB,3,1,0,2.0000,,0.3158,1.0000,7.0000,4.0000,0.8889,False,0.9000,BV.2019.06.05-13.16,,,0.5866666666666667
1.0000,CB-White,3,1,2M,4,1,0,2.0000,,0.4474,1.0000,4.0000,4.0000,0.8889,False,0.9000,BV.2019.06.05-13.16,,,0.6122448979591837
1.0000,CB-White,3,1,DBR,5,1,0,7.0000,,0.1471,0.0000,10.0000,12.0000,0.8889,False,0.9000,BV.2019.06.05-13.16,,,0.3333333333333333
1.0000,CB-White,3,1,GRG,6,1,0,5.0000,,0.4286,1.0000,5.0000,4.0000,0.8889,False,0.9000,BV.2019.06.05-13.16,,,0.574468085106383
2.0000,CB-White,3,1,WG,7,1,0,,,0.5405,1.0000,2.0000,4.0000,1.0000,False,0.9000,BV.2019.06.05-13.16,,,0.6122448979591837
1.0000,CB-White,3,1,LNR,8,1,0,5.0000,,0.3889,0.5000,6.0000,8.5000,0.8889,False,0.9000,BV.2019.06.05-13.16,,,0.4489795918367347
1.0000,CB-White,3,1,DMG,9,1,0,2.0000,,0.2703,0.5000,8.0000,8.5000,0.8889,False,0.9000,BV.2019.06.05-13.16,,,0.6103896103896104
1.0000,CB-White,3,2,BDY,0,1,0,7.0000,,0.8286,1.0000,1.0000,4.0000,1.0000,False,1.0000,BV.2019.06.05-13.16,,,0.8625
1.0000,CB-White,3,2,DBR,5,1,0,3.0000,,0.1471,0.0000,10.0000,12.0000,1.0000,False,1.0000,BV.2019.06.05-13.16,,,0.3333333333333333
1.0000,CB-White,3,2,DMG,9,1,0,5.0000,,0.2703,0.5000,8.0000,8.5000,1.0000,False,1.0000,BV.2019.06.05-13.16,,,0.6103896103896104
2.0000,CB-White,3,6,BDY,0,1,0,,,0.8286,1.0000,1.0000,4.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.8625
0.0000,CB-White,3,6,BOD,1,1,0,,,0.2647,1.0000,9.0000,4.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6973684210526315
2.0000,CB-White,3,6,ND,2,1,0,,,0.5263,1.0000,3.0000,4.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.75
0.0000,CB-White,3,6,LB,3,1,0,,,0.3158,1.0000,7.0000,4.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,CB-White,3,6,DBR,5,1,0,,,0.1471,0.0000,10.0000,12.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,CB-White,3,6,WG,7,1,0,,,0.5405,1.0000,2.0000,4.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,CB-White,3,6,LNR,8,1,0,,,0.3889,0.5000,6.0000,8.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.4489795918367347
2.0000,CB-White,3,6,DMG,9,1,0,,,0.2703,0.5000,8.0000,8.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6103896103896104
2.0000,CB-White,3,7,ND,2,1,0,,,0.5263,1.0000,3.0000,4.0000,,False,0.0000,BV.2019.06.05-13.16,,,0.75
0.0000,CB-White,3,9,BDY,0,1,0,,,0.8286,1.0000,1.0000,4.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.8625
0.0000,CB-White,3,9,BOD,1,1,0,,,0.2647,1.0000,9.0000,4.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6973684210526315
0.0000,CB-White,3,9,2M,4,1,0,,,0.4474,1.0000,4.0000,4.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,CB-White,3,9,GRG,6,1,0,,,0.4286,1.0000,5.0000,4.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,CB-White,3,9,WG,7,1,0,,,0.5405,1.0000,2.0000,4.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,CB-White,3,9,DMG,9,1,0,,,0.2703,0.5000,8.0000,8.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,CB-White,3,10,BDY,0,1,0,,,0.8286,1.0000,1.0000,4.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.8625
0.0000,CB-White,3,10,ND,2,1,0,,,0.5263,1.0000,3.0000,4.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.75
0.0000,CB-White,3,10,LB,3,1,0,,,0.3158,1.0000,7.0000,4.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,CB-White,3,10,2M,4,1,0,,,0.4474,1.0000,4.0000,4.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,CB-White,3,10,DBR,5,1,0,,,0.1471,0.0000,10.0000,12.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,CB-White,3,10,GRG,6,1,0,,,0.4286,1.0000,5.0000,4.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,CB-White,3,10,WG,7,1,0,,,0.5405,1.0000,2.0000,4.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,CB-White,3,10,LNR,8,1,0,,,0.3889,0.5000,6.0000,8.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,CB-White,3,10,DMG,9,1,0,,,0.2703,0.5000,8.0000,8.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6103896103896104
1.0000,CB-Orange,4,0,BOD,1,1,0,1.0000,0.7150,0.1724,0.5000,9.0000,6.5000,0.6000,False,0.6667,BV.2019.06.05-13.16,0.006093326593704929,0.33518945552701973,0.6973684210526315
1.0000,CB-Orange,4,0,LB,3,1,0,3.0000,0.6830,0.3226,0.5000,7.0000,6.5000,0.6000,False,0.6667,BV.2019.06.05-13.16,,,0.5866666666666667
1.0000,CB-Orange,4,0,GRG,6,1,0,2.0000,0.6810,0.4062,1.0000,5.0000,2.5000,0.6000,False,0.6667,BV.2019.06.05-13.16,,,0.574468085106383
1.0000,CB-Orange,4,0,WG,7,1,0,3.0000,0.1260,0.4375,0.0000,4.0000,11.5000,0.6000,False,0.6667,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,CB-Orange,4,0,LNR,8,1,0,,,0.4483,1.0000,3.0000,2.5000,0.8000,False,0.6667,BV.2019.06.05-13.16,,,0.4489795918367347
2.0000,CB-Orange,4,0,DMG,9,1,0,,0.9600,0.2424,0.5000,8.0000,6.5000,0.8000,False,0.6667,BV.2019.06.05-13.16,0.0017357600698552078,0.25752090311134007,0.6103896103896104
1.0000,CB-Orange,4,2,ND,2,1,0,2.0000,0.3820,0.4706,1.0000,2.0000,2.5000,0.7143,False,0.7500,BV.2019.06.05-13.16,0.008412977166999625,0.35027304898939904,0.75
0.0000,CB-Orange,4,2,LB,3,1,0,,,0.3226,0.5000,7.0000,6.5000,0.8571,False,0.7500,BV.2019.06.05-13.16,,,0.5866666666666667
1.0000,CB-Orange,4,2,2M,4,1,0,3.0000,0.4690,0.3939,0.5000,6.0000,6.5000,0.7143,False,0.7500,BV.2019.06.05-13.16,0.006667544954312599,0.3590153002378058,0.6122448979591837
1.0000,CB-Orange,4,2,DBR,5,1,0,1.0000,0.7000,0.0667,0.0000,10.0000,11.5000,0.7143,False,0.7500,BV.2019.06.05-13.16,0.005420730597002071,0.31764472809431427,0.3333333333333333
1.0000,CB-Orange,4,2,GRG,6,1,0,4.0000,0.4290,0.4062,1.0000,5.0000,2.5000,0.7143,False,0.7500,BV.2019.06.05-13.16,0.008340751691004344,0.35571653965107924,0.574468085106383
2.0000,CB-Orange,4,2,WG,7,1,0,,0.9610,0.4375,0.0000,4.0000,11.5000,0.8571,False,0.7500,BV.2019.06.05-13.16,0.0004243437921544191,0.2009845422146132,0.6122448979591837
1.0000,CB-Orange,4,2,LNR,8,1,0,4.0000,0.7360,0.4483,1.0000,3.0000,2.5000,0.7143,False,0.7500,BV.2019.06.05-13.16,0.008310359007515644,0.35191731154043016,0.4489795918367347
1.0000,CB-Orange,4,2,DMG,9,1,0,1.0000,0.9270,0.2424,0.5000,8.0000,6.5000,0.7143,False,0.7500,BV.2019.06.05-13.16,0.0005915355004363354,0.31583263279483104,0.6103896103896104
1.0000,CB-Orange,4,3,BDY,0,1,0,3.0000,0.5260,0.7812,1.0000,1.0000,2.5000,0.5714,False,0.6250,BV.2019.06.05-13.16,0.0057853527915996406,0.33913179963062734,0.8625
0.0000,CB-Orange,4,3,BOD,1,1,0,,,0.1724,0.5000,9.0000,6.5000,0.7143,False,0.6250,BV.2019.06.05-13.16,,,0.6973684210526315
2.0000,CB-Orange,4,3,LB,3,1,0,,0.9130,0.3226,0.5000,7.0000,6.5000,0.7143,False,0.6250,BV.2019.06.05-13.16,0.0006063379373343614,0.19933656590930227,0.5866666666666667
1.0000,CB-Orange,4,3,2M,4,1,0,2.0000,0.5570,0.3939,0.5000,6.0000,6.5000,0.5714,False,0.6250,BV.2019.06.05-13.16,0.003709287615342227,0.3362286016630583,0.6122448979591837
1.0000,CB-Orange,4,3,DBR,5,1,0,2.0000,0.5050,0.0667,0.0000,10.0000,11.5000,0.5714,False,0.6250,BV.2019.06.05-13.16,0.009255862142359017,0.36334287079779665,0.3333333333333333
1.0000,CB-Orange,4,3,WG,7,1,0,2.0000,0.4380,0.4375,0.0000,4.0000,11.5000,0.5714,False,0.6250,BV.2019.06.05-13.16,0.0017423993446997188,0.3564278158935572,0.6122448979591837
0.0000,CB-Orange,4,3,LNR,8,1,0,,,0.4483,1.0000,3.0000,2.5000,0.7143,False,0.6250,BV.2019.06.05-13.16,,,0.4489795918367347
1.0000,CB-Orange,4,3,DMG,9,1,0,1.0000,0.9590,0.2424,0.5000,8.0000,6.5000,0.5714,False,0.6250,BV.2019.06.05-13.16,0.004098403285176577,0.29950909602125236,0.6103896103896104
1.0000,CB-Orange,4,4,BDY,0,1,0,2.0000,0.4730,0.7812,1.0000,1.0000,2.5000,0.2500,False,0.3333,BV.2019.06.05-13.16,0.007212575828375173,0.3481321835248511,0.8625
1.0000,CB-Orange,4,4,BOD,1,1,0,1.0000,0.7710,0.1724,0.5000,9.0000,6.5000,0.2500,False,0.3333,BV.2019.06.05-13.16,0.005399330725339768,0.32729694936868836,0.6973684210526315
0.0000,CB-Orange,4,4,ND,2,1,0,,,0.4706,1.0000,2.0000,2.5000,0.3750,False,0.3333,BV.2019.06.05-13.16,,,0.75
0.0000,CB-Orange,4,4,LB,3,1,0,,,0.3226,0.5000,7.0000,6.5000,0.3750,False,0.3333,BV.2019.06.05-13.16,,,0.5866666666666667
2.0000,CB-Orange,4,4,2M,4,1,0,,0.9050,0.3939,0.5000,6.0000,6.5000,0.3750,False,0.3333,BV.2019.06.05-13.16,-3.7522050854998934e-06,0.22225454030776687,0.6122448979591837
0.0000,CB-Orange,4,4,GRG,6,1,0,,,0.4062,1.0000,5.0000,2.5000,0.3750,False,0.3333,BV.2019.06.05-13.16,,,0.574468085106383
1.0000,CB-Orange,4,4,WG,7,1,0,2.0000,0.0500,0.4375,0.0000,4.0000,11.5000,0.2500,False,0.3333,BV.2019.06.05-13.16,0.007274557853158337,0.34447150048734176,0.6122448979591837
2.0000,CB-Orange,4,4,LNR,8,1,0,,0.9910,0.4483,1.0000,3.0000,2.5000,0.3750,False,0.3333,BV.2019.06.05-13.16,0.003589400108213514,0.26792824462633924,0.4489795918367347
2.0000,CB-Orange,4,4,DMG,9,1,0,,1.4050,0.2424,0.5000,8.0000,6.5000,0.3750,False,0.3333,BV.2019.06.05-13.16,0.003380345596916551,0.260244772800278,0.6103896103896104
1.0000,CB-Orange,4,5,BDY,0,1,0,2.0000,0.5440,0.7812,1.0000,1.0000,2.5000,0.3333,False,0.4000,BV.2019.06.05-13.16,0.00473032354863312,0.340436822121506,0.8625
0.0000,CB-Orange,4,5,BOD,1,1,0,,,0.1724,0.5000,9.0000,6.5000,0.4444,False,0.4000,BV.2019.06.05-13.16,,,0.6973684210526315
1.0000,CB-Orange,4,5,ND,2,1,0,2.0000,0.4930,0.4706,1.0000,2.0000,2.5000,0.3333,False,0.4000,BV.2019.06.05-13.16,0.00569543002083861,0.34795638019714514,0.75
0.0000,CB-Orange,4,5,LB,3,1,0,,,0.3226,0.5000,7.0000,6.5000,0.4444,False,0.4000,BV.2019.06.05-13.16,,,0.5866666666666667
2.0000,CB-Orange,4,5,2M,4,1,0,,0.8490,0.3939,0.5000,6.0000,6.5000,0.4444,False,0.4000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,CB-Orange,4,5,DBR,5,1,0,,,0.0667,0.0000,10.0000,11.5000,0.4444,False,0.4000,BV.2019.06.05-13.16,,,0.3333333333333333
1.0000,CB-Orange,4,5,GRG,6,1,0,2.0000,0.7680,0.4062,1.0000,5.0000,2.5000,0.3333,False,0.4000,BV.2019.06.05-13.16,0.0031010879702223493,0.3446641166356662,0.574468085106383
0.0000,CB-Orange,4,5,WG,7,1,0,,,0.4375,0.0000,4.0000,11.5000,0.4444,False,0.4000,BV.2019.06.05-13.16,,,0.6122448979591837
1.0000,CB-Orange,4,5,LNR,8,1,0,1.0000,0.5070,0.4483,1.0000,3.0000,2.5000,0.3333,False,0.4000,BV.2019.06.05-13.16,0.007290443507773359,0.3453109249781726,0.4489795918367347
0.0000,CB-Orange,4,5,DMG,9,1,0,,,0.2424,0.5000,8.0000,6.5000,0.4444,False,0.4000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,CB-Orange,4,6,BDY,0,1,0,,,0.7812,1.0000,1.0000,2.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.8625
0.0000,CB-Orange,4,6,BOD,1,1,0,,,0.1724,0.5000,9.0000,6.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6973684210526315
0.0000,CB-Orange,4,6,ND,2,1,0,,,0.4706,1.0000,2.0000,2.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.75
0.0000,CB-Orange,4,6,LB,3,1,0,,,0.3226,0.5000,7.0000,6.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,CB-Orange,4,6,2M,4,1,0,,,0.3939,0.5000,6.0000,6.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,CB-Orange,4,6,DBR,5,1,0,,,0.0667,0.0000,10.0000,11.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,CB-Orange,4,6,WG,7,1,0,,,0.4375,0.0000,4.0000,11.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,CB-Orange,4,6,LNR,8,1,0,,,0.4483,1.0000,3.0000,2.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,CB-Orange,4,6,DMG,9,1,0,,,0.2424,0.5000,8.0000,6.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6103896103896104
1.0000,CB-Orange,4,7,BDY,0,1,0,1.0000,0.9280,0.7812,1.0000,1.0000,2.5000,0.7500,False,0.7778,BV.2019.06.05-13.16,0.003085989954422219,0.30933294060614924,0.8625
1.0000,CB-Orange,4,7,BOD,1,1,0,4.0000,0.5420,0.1724,0.5000,9.0000,6.5000,0.7500,False,0.7778,BV.2019.06.05-13.16,0.008163819088630508,0.34626383885143164,0.6973684210526315
1.0000,CB-Orange,4,7,ND,2,1,0,3.0000,0.4290,0.4706,1.0000,2.0000,2.5000,0.7500,False,0.7778,BV.2019.06.05-13.16,0.007034264063203677,0.34843221095382115,0.75
0.0000,CB-Orange,4,7,LB,3,1,0,,,0.3226,0.5000,7.0000,6.5000,0.8750,False,0.7778,BV.2019.06.05-13.16,,,0.5866666666666667
1.0000,CB-Orange,4,7,2M,4,1,0,4.0000,0.7780,0.3939,0.5000,6.0000,6.5000,0.7500,False,0.7778,BV.2019.06.05-13.16,0.007264569433448331,0.3478089953917556,0.6122448979591837
0.0000,CB-Orange,4,7,DBR,5,1,0,,,0.0667,0.0000,10.0000,11.5000,0.8750,False,0.7778,BV.2019.06.05-13.16,,,0.3333333333333333
1.0000,CB-Orange,4,7,WG,7,1,0,2.0000,0.9560,0.4375,0.0000,4.0000,11.5000,0.7500,False,0.7778,BV.2019.06.05-13.16,0.0033660656255249943,0.3110147121006085,0.6122448979591837
1.0000,CB-Orange,4,7,LNR,8,1,0,,,0.4483,1.0000,3.0000,2.5000,0.7500,False,0.7778,BV.2019.06.05-13.16,0.005394254883863081,0.31154180070937815,0.4489795918367347
1.0000,CB-Orange,4,7,DMG,9,1,0,2.0000,0.7290,0.2424,0.5000,8.0000,6.5000,0.7500,False,0.7778,BV.2019.06.05-13.16,0.004550143023734576,0.3529850723584943,0.6103896103896104
1.0000,CB-Orange,4,8,BDY,0,1,0,3.0000,0.4020,0.7812,1.0000,1.0000,2.5000,0.6667,False,0.7000,BV.2019.06.05-13.16,0.0014095990964679284,0.3529850654232053,0.8625
1.0000,CB-Orange,4,8,BOD,1,1,0,3.0000,0.5770,0.1724,0.5000,9.0000,6.5000,0.6667,False,0.7000,BV.2019.06.05-13.16,0.009053309260124098,0.35286574277433536,0.6973684210526315
1.0000,CB-Orange,4,8,ND,2,1,0,2.0000,0.8810,0.4706,1.0000,2.0000,2.5000,0.6667,False,0.7000,BV.2019.06.05-13.16,0.0010776960786462175,0.31460917858801407,0.75
0.0000,CB-Orange,4,8,LB,3,1,0,,,0.3226,0.5000,7.0000,6.5000,0.7778,False,0.7000,BV.2019.06.05-13.16,,,0.5866666666666667
1.0000,CB-Orange,4,8,2M,4,1,0,3.0000,0.4600,0.3939,0.5000,6.0000,6.5000,0.6667,False,0.7000,BV.2019.06.05-13.16,0.004656393291752325,0.36072697479569166,0.6122448979591837
1.0000,CB-Orange,4,8,DBR,5,1,0,2.0000,0.6670,0.0667,0.0000,10.0000,11.5000,0.6667,False,0.7000,BV.2019.06.05-13.16,0.0015113892325497869,0.3489952422250399,0.3333333333333333
1.0000,CB-Orange,4,8,GRG,6,1,0,2.0000,0.5330,0.4062,1.0000,5.0000,2.5000,0.6667,False,0.7000,BV.2019.06.05-13.16,0.0072389279407421014,0.3497318380504322,0.574468085106383
1.0000,CB-Orange,4,8,WG,7,1,0,3.0000,0.5040,0.4375,0.0000,4.0000,11.5000,0.6667,False,0.7000,BV.2019.06.05-13.16,0.007281850312365501,0.3513118650740447,0.6122448979591837
0.0000,CB-Orange,4,8,LNR,8,1,0,,,0.4483,1.0000,3.0000,2.5000,0.7778,False,0.7000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,CB-Orange,4,8,DMG,9,1,0,,,0.2424,0.5000,8.0000,6.5000,0.7778,False,0.7000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,CB-Orange,4,9,BDY,0,1,0,,,0.7812,1.0000,1.0000,2.5000,0.5556,False,0.5000,BV.2019.06.05-13.16,,,0.8625
1.0000,CB-Orange,4,9,BOD,1,1,0,1.0000,0.9820,0.1724,0.5000,9.0000,6.5000,0.4444,False,0.5000,BV.2019.06.05-13.16,0.00472208072000746,0.30231931013491803,0.6973684210526315
1.0000,CB-Orange,4,9,ND,2,1,0,4.0000,0.5950,0.4706,1.0000,2.0000,2.5000,0.4444,False,0.5000,BV.2019.06.05-13.16,0.002699535668932107,0.33360575370548845,0.75
1.0000,CB-Orange,4,9,LB,3,1,0,1.0000,0.7050,0.3226,0.5000,7.0000,6.5000,0.4444,False,0.5000,BV.2019.06.05-13.16,0.007168362680335882,0.33115644949820117,0.5866666666666667
2.0000,CB-Orange,4,9,2M,4,1,0,,0.9820,0.3939,0.5000,6.0000,6.5000,0.5556,False,0.5000,BV.2019.06.05-13.16,0.004399307233740213,0.28354757800700703,0.6122448979591837
0.0000,CB-Orange,4,9,DBR,5,1,0,,,0.0667,0.0000,10.0000,11.5000,0.5556,False,0.5000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,CB-Orange,4,9,GRG,6,1,0,,,0.4062,1.0000,5.0000,2.5000,0.5556,False,0.5000,BV.2019.06.05-13.16,,,0.574468085106383
1.0000,CB-Orange,4,9,WG,7,1,0,2.0000,0.4380,0.4375,0.0000,4.0000,11.5000,0.4444,False,0.5000,BV.2019.06.05-13.16,0.005607147535421297,0.3541592033585096,0.6122448979591837
0.0000,CB-Orange,4,9,LNR,8,1,0,,,0.4483,1.0000,3.0000,2.5000,0.5556,False,0.5000,BV.2019.06.05-13.16,,,0.4489795918367347
